issued_at,seg_id,kg_per_m,kg_per_m_physical,h2s_kg_day_km
2026-08-30 11:00:00+00:00,PU026,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU030,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU037,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU028,1046.8561013490585,1046.8561013490585,106.9481664945541
2026-08-30 11:00:00+00:00,PU040,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU024,113.70149729383355,113.70149729383355,14.599491488924349
2026-08-30 11:00:00+00:00,PU044,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU042,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU043,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU041,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU034,165.98530240344726,165.98530240344726,20.49216605433116
2026-08-30 11:00:00+00:00,PU029,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU033,613.9521738810455,613.9521738810455,69.92456073473775
2026-08-30 11:00:00+00:00,PU039,0.0,0.0,0.0
2026-08-30 11:00:00+00:00,PU035,54.23356592689135,54.23356592689135,6.83388774809913
2026-08-30 11:00:00+00:00,PU023,44.92403391683159,44.92403391683159,6.165351389517637
2026-08-30 11:00:00+00:00,PU025,153.7093730634567,153.7093730634567,20.04392401217779
2026-08-30 11:00:00+00:00,PU036,548.4191089528116,548.4191089528116,60.34125943880012
2026-08-30 11:00:00+00:00,PU032,84.49533712592577,84.49533712592577,11.081053526581144
2026-08-30 16:00:00+00:00,PU036,297.4653878860709,297.4653878860709,35.04048671839072
2026-08-30 16:00:00+00:00,PU028,860.0492899651761,860.0492899651761,90.87032389309344
2026-08-30 16:00:00+00:00,PU035,104.20655979885326,104.20655979885326,12.319645791407003
2026-08-30 16:00:00+00:00,PU038,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU037,0.9750569464177647,0.9750569464177647,0.1366661938990763
2026-08-30 16:00:00+00:00,PU040,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU041,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU029,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU033,371.20451375236456,371.20451375236456,44.43821207395605
2026-08-30 16:00:00+00:00,PU034,146.14902731089492,146.14902731089492,16.64826490450352
2026-08-30 16:00:00+00:00,PU030,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU031,16.082670715415272,16.082670715415272,2.1689624727518444
2026-08-30 16:00:00+00:00,PU024,117.50169150932864,117.50169150932864,13.964772022259798
2026-08-30 16:00:00+00:00,PU027,1228.7775590868998,1228.7775590868998,120.07761456008063
2026-08-30 16:00:00+00:00,PU044,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU026,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU039,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU042,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU023,47.21691027408242,47.21691027408242,6.507687739881786
2026-08-30 16:00:00+00:00,PU025,216.24175561644023,216.24175561644023,25.700157599057384
2026-08-30 16:00:00+00:00,PU043,0.0,0.0,0.0
2026-08-30 16:00:00+00:00,PU032,98.9408944058925,98.9408944058925,11.3312500472625
2026-08-30 21:00:00+00:00,PU023,68.4006603380862,68.4006603380862,9.42663385404471
2026-08-30 21:00:00+00:00,PU026,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU038,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU043,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU032,56.86994827989781,56.86994827989781,6.854771000630878
2026-08-30 21:00:00+00:00,PU029,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU031,7.262666061283699,7.262666061283699,0.988179134372264
2026-08-30 21:00:00+00:00,PU024,179.80508650675858,179.80508650675858,24.09403713012664
2026-08-30 21:00:00+00:00,PU033,573.4818069838705,573.4818069838705,63.829037246463066
2026-08-30 21:00:00+00:00,PU027,1304.779243625575,1304.779243625575,126.25105517739794
2026-08-30 21:00:00+00:00,PU034,114.08727040274806,114.08727040274806,13.6198214498194
2026-08-30 21:00:00+00:00,PU044,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU040,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU037,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU030,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU025,179.88493937781072,179.88493937781072,19.100606581651675
2026-08-30 21:00:00+00:00,PU035,97.28277030831836,97.28277030831836,11.13634777314354
2026-08-30 21:00:00+00:00,PU042,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU039,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU041,0.0,0.0,0.0
2026-08-30 21:00:00+00:00,PU036,881.6619791110039,881.6619791110039,97.75932902992896
2026-08-30 21:00:00+00:00,PU028,732.4186205682529,732.4186205682529,72.2293808473502
2026-08-30 23:00:00+00:00,PU033,603.7277441229302,603.7277441229302,61.03964277804662
2026-08-30 23:00:00+00:00,PU037,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU036,446.41063366572297,446.41063366572297,51.96987057463874
2026-08-30 23:00:00+00:00,PU031,5.003331611172077,5.003331611172077,0.6346456252967112
2026-08-30 23:00:00+00:00,PU040,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU044,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU038,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU027,1151.1483573306425,1151.1483573306425,112.29110967426372
2026-08-30 23:00:00+00:00,PU030,21.16469187719604,21.16469187719604,2.835262568923864
2026-08-30 23:00:00+00:00,PU042,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU028,910.9832588510212,910.9832588510212,90.90683302436898
2026-08-30 23:00:00+00:00,PU035,20.516893437843304,20.516893437843304,2.6477775984538123
2026-08-30 23:00:00+00:00,PU041,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU043,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU025,245.92593233463177,245.92593233463177,25.71435448118323
2026-08-30 23:00:00+00:00,PU032,189.00382057385184,189.00382057385184,22.37406770347256
2026-08-30 23:00:00+00:00,PU026,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU023,27.396111576682795,27.396111576682795,3.5882758105481543
2026-08-30 23:00:00+00:00,PU034,80.41879880961892,80.41879880961892,9.34490198154028
2026-08-30 23:00:00+00:00,PU039,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU029,0.0,0.0,0.0
2026-08-30 23:00:00+00:00,PU024,98.12723526104251,98.12723526104251,10.908493906759736
2026-08-31 05:00:00+00:00,PU035,52.71334282157752,52.71334282157752,5.504089075243027
2026-08-31 05:00:00+00:00,PU028,848.4613151639652,848.4613151639652,79.75576136971486
2026-08-31 05:00:00+00:00,PU041,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU026,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU029,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU042,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU023,31.84671197088253,31.84671197088253,4.459590556274357
2026-08-31 05:00:00+00:00,PU043,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU032,94.7258564954825,94.7258564954825,11.68632523887986
2026-08-31 05:00:00+00:00,PU037,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU044,30.15270593612071,30.15270593612071,3.9116845014247104
2026-08-31 05:00:00+00:00,PU039,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU036,822.3050518342703,822.3050518342703,96.32409814904284
2026-08-31 05:00:00+00:00,PU033,533.9725873035012,533.9725873035012,59.2932575315818
2026-08-31 05:00:00+00:00,PU025,141.79873346887553,141.79873346887553,16.369923908836437
2026-08-31 05:00:00+00:00,PU040,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU038,0.0,0.0,0.0
2026-08-31 05:00:00+00:00,PU030,4.91431907932303,4.91431907932303,0.6432577533893171
2026-08-31 05:00:00+00:00,PU027,521.8439898585615,521.8439898585615,53.75292348412502
2026-08-31 05:00:00+00:00,PU024,272.45422165179804,272.45422165179804,26.632913467560417
2026-08-31 05:00:00+00:00,PU031,4.565314486390734,4.565314486390734,0.5907973592153711
2026-08-31 05:00:00+00:00,PU034,301.5650271387977,301.5650271387977,37.7838645326125
2026-08-31 13:00:00+00:00,PU041,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU033,350.9741946637456,350.9741946637456,39.44033946452387
2026-08-31 13:00:00+00:00,PU034,153.86577782286372,153.86577782286372,16.01026054948689
2026-08-31 13:00:00+00:00,PU037,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU029,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU036,816.8380361663809,816.8380361663809,95.12830355819514
2026-08-31 13:00:00+00:00,PU038,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU031,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU026,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU035,45.192680536880765,45.192680536880765,5.445635646842635
2026-08-31 13:00:00+00:00,PU028,753.0519941744778,753.0519941744778,78.26311545586206
2026-08-31 13:00:00+00:00,PU023,153.82863576978707,153.82863576978707,19.11341923312556
2026-08-31 13:00:00+00:00,PU044,107.31711563895726,107.31711563895726,15.162844792608524
2026-08-31 13:00:00+00:00,PU027,466.7558537873276,466.7558537873276,45.167451042370274
2026-08-31 13:00:00+00:00,PU040,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU039,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU025,130.51050596532826,130.51050596532826,15.176040736471856
2026-08-31 13:00:00+00:00,PU024,138.55409220196023,138.55409220196023,16.70722624073789
2026-08-31 13:00:00+00:00,PU030,0.0557673402470743,0.0557673402470743,0.0078799673728977
2026-08-31 13:00:00+00:00,PU032,96.34887671902617,96.34887671902617,11.119102184956938
2026-08-31 13:00:00+00:00,PU042,0.0,0.0,0.0
2026-08-31 13:00:00+00:00,PU043,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU032,69.68527210502536,69.68527210502536,9.447446535814484
2026-08-31 20:00:00+00:00,PU040,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU029,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU025,83.98093164763402,83.98093164763402,10.593585781238977
2026-08-31 20:00:00+00:00,PU044,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU026,0.702180035580117,0.702180035580117,0.0967924215353489
2026-08-31 20:00:00+00:00,PU043,241.3431254268418,241.3431254268418,29.923114182355256
2026-08-31 20:00:00+00:00,PU042,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU036,824.4019880984548,824.4019880984548,99.05947073851031
2026-08-31 20:00:00+00:00,PU027,395.6018240449029,395.6018240449029,45.46254487975013
2026-08-31 20:00:00+00:00,PU023,10.036685370054046,10.036685370054046,1.403394326441228
2026-08-31 20:00:00+00:00,PU031,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU033,400.498023848715,400.498023848715,46.838918327206045
2026-08-31 20:00:00+00:00,PU038,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU037,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU039,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU035,20.16099200284492,20.16099200284492,2.468836280180589
2026-08-31 20:00:00+00:00,PU030,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU041,0.0,0.0,0.0
2026-08-31 20:00:00+00:00,PU034,166.17857915834244,166.17857915834244,19.238135351510287
2026-08-31 20:00:00+00:00,PU028,511.6180582005341,511.6180582005341,53.663547158076575
2026-08-31 20:00:00+00:00,PU024,63.73506049220303,63.73506049220303,7.732643692042994
2026-09-01 00:00:00+00:00,PU030,2.0713090360925444,2.0713090360925444,0.2738685573307263
2026-09-01 00:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU043,227.26290497207864,227.26290497207864,27.57594896348214
2026-09-01 00:00:00+00:00,PU032,72.87169986977827,72.87169986977827,9.562577249653389
2026-09-01 00:00:00+00:00,PU023,224.2192933066999,224.2192933066999,29.747953703441603
2026-09-01 00:00:00+00:00,PU027,593.2908339421652,593.2908339421652,62.95890579515962
2026-09-01 00:00:00+00:00,PU028,574.9714104537161,574.9714104537161,61.08866626844056
2026-09-01 00:00:00+00:00,PU034,245.24982218387143,245.24982218387143,27.71887613378337
2026-09-01 00:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU036,382.17463411191176,382.17463411191176,41.827797496221976
2026-09-01 00:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU035,20.79197485420308,20.79197485420308,2.1100856476473893
2026-09-01 00:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU031,3.57518141470873,3.57518141470873,0.4766663332396277
2026-09-01 00:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU024,55.066144839718376,55.066144839718376,5.549937878400507
2026-09-01 00:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU025,117.30986396703206,117.30986396703206,13.948244307890644
2026-09-01 00:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-01 00:00:00+00:00,PU033,315.66997306433143,315.66997306433143,38.35775757178124
2026-09-01 08:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU024,107.91782497910886,107.91782497910886,12.92407306152577
2026-09-01 08:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU044,102.23000501547236,102.23000501547236,13.722661006299392
2026-09-01 08:00:00+00:00,PU032,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU025,91.50393631008136,91.50393631008136,12.2418758579463
2026-09-01 08:00:00+00:00,PU023,244.48764695057497,244.48764695057497,26.465300991659813
2026-09-01 08:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU030,2.300096189993156,2.300096189993156,0.3105663491320978
2026-09-01 08:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU034,100.00016947046686,100.00016947046686,12.503972694633664
2026-09-01 08:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU036,806.1427404312855,806.1427404312855,96.0416915349875
2026-09-01 08:00:00+00:00,PU033,142.02365749809803,142.02365749809803,16.45872278391254
2026-09-01 08:00:00+00:00,PU028,274.84067445079364,274.84067445079364,25.974089921949705
2026-09-01 08:00:00+00:00,PU027,569.5789206151283,569.5789206151283,53.67408585546268
2026-09-01 08:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-01 08:00:00+00:00,PU035,66.00412055682628,66.00412055682628,8.527564297233138
2026-09-01 08:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU024,107.87897644865062,107.87897644865062,14.62301975279546
2026-09-01 14:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU044,60.16213731023731,60.16213731023731,8.506149450675585
2026-09-01 14:00:00+00:00,PU035,4.509338173875759,4.509338173875759,0.5622205603965271
2026-09-01 14:00:00+00:00,PU034,242.39070317318948,242.39070317318948,30.03868852487449
2026-09-01 14:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU036,652.3356248597482,652.3356248597482,79.6302638670943
2026-09-01 14:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU033,283.2163602718892,283.2163602718892,36.65168625399515
2026-09-01 14:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU025,171.6368797795878,171.6368797795878,18.32558010954467
2026-09-01 14:00:00+00:00,PU032,14.5958160738967,14.5958160738967,2.054520218545765
2026-09-01 14:00:00+00:00,PU028,358.9403109040187,358.9403109040187,31.05989983070172
2026-09-01 14:00:00+00:00,PU023,289.8300118831681,289.8300118831681,32.05087398488215
2026-09-01 14:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU030,54.67090588650461,54.67090588650461,7.7306472580129935
2026-09-01 14:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-01 14:00:00+00:00,PU043,55.01726494706541,55.01726494706541,6.81541002425047
2026-09-01 14:00:00+00:00,PU027,397.7888422790246,397.7888422790246,40.39402918082084
2026-09-01 23:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU027,606.7396678127297,606.7396678127297,61.15460496884239
2026-09-01 23:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU024,155.07540848498573,155.07540848498573,20.15851626372981
2026-09-01 23:00:00+00:00,PU031,7.50490577473132,7.50490577473132,1.011667372346134
2026-09-01 23:00:00+00:00,PU033,719.4678785664521,719.4678785664521,88.5518463943641
2026-09-01 23:00:00+00:00,PU025,60.333564058106695,60.333564058106695,6.951554481935619
2026-09-01 23:00:00+00:00,PU023,18.284079372634405,18.284079372634405,2.3992758788886066
2026-09-01 23:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU044,83.712977600867,83.712977600867,11.219647835271893
2026-09-01 23:00:00+00:00,PU034,38.51665573727824,38.51665573727824,5.040125872566458
2026-09-01 23:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU035,0.5352317705623372,0.5352317705623372,0.0701810785445153
2026-09-01 23:00:00+00:00,PU036,72.99871869628205,72.99871869628205,9.10920588572013
2026-09-01 23:00:00+00:00,PU028,261.45560693083974,261.45560693083974,27.08735141012825
2026-09-01 23:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-01 23:00:00+00:00,PU032,37.68633343965861,37.68633343965861,4.045297373998086
2026-09-02 04:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU044,77.23404342736528,77.23404342736528,9.904742979648264
2026-09-02 04:00:00+00:00,PU023,12.691094025946027,12.691094025946027,1.7565844013434
2026-09-02 04:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU033,711.1115565307099,711.1115565307099,86.45284521492832
2026-09-02 04:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU034,86.60173239689686,86.60173239689686,11.165798469511396
2026-09-02 04:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU036,115.48229978950968,115.48229978950968,15.248083923896711
2026-09-02 04:00:00+00:00,PU032,15.849694967270397,15.849694967270397,2.076905332254941
2026-09-02 04:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU035,4.116934697480419,4.116934697480419,0.5211006949712337
2026-09-02 04:00:00+00:00,PU028,502.2898579123758,502.2898579123758,53.27048233352309
2026-09-02 04:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-02 04:00:00+00:00,PU027,341.5692754355472,341.5692754355472,34.488422506860346
2026-09-02 04:00:00+00:00,PU024,157.2011789232454,157.2011789232454,20.04584617327164
2026-09-02 04:00:00+00:00,PU025,83.69453837887056,83.69453837887056,7.862655966340057
2026-09-02 04:00:00+00:00,PU043,52.84738201859169,52.84738201859169,6.8137269127035465
2026-09-02 04:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU024,156.1811654597754,156.1811654597754,20.68920186118215
2026-09-02 16:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU023,10.762149953601014,10.762149953601014,1.4533968633164729
2026-09-02 16:00:00+00:00,PU027,218.2894078014035,218.2894078014035,24.54728919528469
2026-09-02 16:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU030,1.74799821447853,1.74799821447853,0.2478352363536368
2026-09-02 16:00:00+00:00,PU032,60.09689078036927,60.09689078036927,7.335810292569647
2026-09-02 16:00:00+00:00,PU044,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU025,33.21499914984766,33.21499914984766,3.4820857063548205
2026-09-02 16:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU028,426.44538043078063,426.44538043078063,50.75389831037522
2026-09-02 16:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU036,106.05613979405926,106.05613979405926,13.828001141131349
2026-09-02 16:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-02 16:00:00+00:00,PU033,741.3456870553605,741.3456870553605,93.2205868900549
2026-09-02 16:00:00+00:00,PU034,71.83992406421608,71.83992406421608,9.641526054398222
2026-09-02 16:00:00+00:00,PU035,2.671205661749817,2.671205661749817,0.3781205007492669
2026-09-02 20:00:00+00:00,PU028,360.5574531796716,360.5574531796716,42.27350002731347
2026-09-02 20:00:00+00:00,PU035,4.225188119135632,4.225188119135632,0.5968115026134655
2026-09-02 20:00:00+00:00,PU033,623.3402355811407,623.3402355811407,73.76456902775689
2026-09-02 20:00:00+00:00,PU023,11.30888047644946,11.30888047644946,1.449345405768267
2026-09-02 20:00:00+00:00,PU044,108.07252476469118,108.07252476469118,14.8220960852934
2026-09-02 20:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-02 20:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-02 20:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-02 20:00:00+00:00,PU034,33.73492892319184,33.73492892319184,4.545930790557269
2026-09-02 20:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-02 20:00:00+00:00,PU031,12.789644042701523,12.789644042701523,1.7712129575366604
2026-09-02 20:00:00+00:00,PU025,49.7131603380922,49.7131603380922,6.3533689536262585
2026-09-02 20:00:00+00:00,PU027,373.84473205557214,373.84473205557214,42.13374864677069
2026-09-02 20:00:00+00:00,PU032,53.61599774669408,53.61599774669408,5.774117026256603
2026-09-02 20:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-02 20:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-02 20:00:00+00:00,PU036,70.18213741862212,70.18213741862212,8.98230236354426
2026-09-02 20:00:00+00:00,PU030,5.57980986989487,5.57980986989487,0.7625576169239741
2026-09-02 20:00:00+00:00,PU024,134.95828368958436,134.95828368958436,17.56168094253804
2026-09-02 20:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-02 20:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-02 20:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU031,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU036,214.24776218096764,214.24776218096764,23.57122255837114
2026-09-02 23:00:00+00:00,PU027,371.5780582874327,371.5780582874327,37.16658895295019
2026-09-02 23:00:00+00:00,PU034,34.96801239449389,34.96801239449389,4.628758101853878
2026-09-02 23:00:00+00:00,PU023,142.5565621178783,142.5565621178783,19.76440869999513
2026-09-02 23:00:00+00:00,PU033,151.3936097839253,151.3936097839253,18.81308695769396
2026-09-02 23:00:00+00:00,PU025,47.24477311306441,47.24477311306441,6.3998666059367695
2026-09-02 23:00:00+00:00,PU032,52.94773172044457,52.94773172044457,7.071131440984937
2026-09-02 23:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU026,0.715814847686155,0.715814847686155,0.0970410168688771
2026-09-02 23:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU030,3.1307186233934683,3.1307186233934683,0.4105085342342622
2026-09-02 23:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU028,359.5841581970796,359.5841581970796,38.01236107648519
2026-09-02 23:00:00+00:00,PU035,37.43391650703644,37.43391650703644,4.27102465640742
2026-09-02 23:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-02 23:00:00+00:00,PU024,107.60560635867856,107.60560635867856,12.556453683355922
2026-09-03 11:00:00+00:00,PU027,51.720157227264416,51.720157227264416,6.145158680549558
2026-09-03 11:00:00+00:00,PU042,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU026,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU038,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU039,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU028,298.3511153012505,298.3511153012505,29.46672667494896
2026-09-03 11:00:00+00:00,PU033,635.0315416389157,635.0315416389157,72.3155762230321
2026-09-03 11:00:00+00:00,PU036,1163.7225431041454,1163.7225431041454,123.55530636766396
2026-09-03 11:00:00+00:00,PU034,127.66957672671576,127.66957672671576,15.057136534126546
2026-09-03 11:00:00+00:00,PU040,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU035,38.96039744986575,38.96039744986575,4.8869612125505535
2026-09-03 11:00:00+00:00,PU025,68.34851757688466,68.34851757688466,9.20562161267733
2026-09-03 11:00:00+00:00,PU032,15.62401976071429,15.62401976071429,1.7972735136591695
2026-09-03 11:00:00+00:00,PU030,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU041,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU024,14.930798861651358,14.930798861651358,1.875611203379893
2026-09-03 11:00:00+00:00,PU029,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU043,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU031,7.569887814778587,7.569887814778587,1.0574444652494146
2026-09-03 11:00:00+00:00,PU037,0.0,0.0,0.0
2026-09-03 11:00:00+00:00,PU044,80.79236350816456,80.79236350816456,11.261342697699984
2026-09-03 11:00:00+00:00,PU023,63.65052213718724,63.65052213718724,8.195796005697598
2026-09-03 16:00:00+00:00,PU035,28.83122286698375,28.83122286698375,3.275842161337452
2026-09-03 16:00:00+00:00,PU027,82.17630042873584,82.17630042873584,9.68560609465547
2026-09-03 16:00:00+00:00,PU026,0.0,0.0,0.0
